filename, Aphids, Early Blight, Healthy Leaf-, Leaf Curl, Leafhoppers and Jassids, Molds, Mosaic Virus, Septoria, bactarial canker, bacterial spot, flea beetle, late_blight, leafminer, powedry_mildew, yellow curl virus
88Tomato_Septoria_jpg.rf.6d3c1409c5e8e29397c2a8a53b1fa991.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
4Tomato_Mosaic_jpg.rf.6d7c37ea60d27ed7c1fad3a5b46e7bb9.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
powdery-mildew-disease-symptom-tomato-leaf-powdery-mildew-disease-symptom-tomato-leaf-plant-disease-fungi-257027691-1-_jpg.rf.6dabbb0d627e6a02176de0461ee0eb7a.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
251Tomato_late_blight_jpg.rf.6d89f24bedd36991922eadabbd5a0050.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
47Tomato_leaf_molds_jpg.rf.6db50701fcb5c401a44eacefbf132a37.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2560potato_early_blight_jpg.rf.6ddb3adf7b022ca3b9612a8a91e6b865.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
1343_0_jpeg.rf.6de3d0e3373753b0901d4ba7d29343e4.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
410Pepper_BacterialSpot_jpg.rf.6e621d63eddc4577beafa42ad16954d0.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
146Tomato_leaf_molds_jpg.rf.6e39005ee4d0ff9b3860aeaf8c99fb95.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
416Citrus_BacterialSpot_jpg.rf.6ecbb99002d653f976a4970213c5d11c.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
68Apple_Mosaic_jpg.rf.6eef804920c7058d7714c81aeda28da2.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
187tomato_early_blight_jpg.rf.6e7cc92f6fbc2bfed88265bca7c11087.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
204Bacterial_Spots_jpg.rf.6e0efffde0530a7cc4830f705793a5ed.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
plant-disease-symptom-tomato-leaf-powdery-mildew-fungi-tomato-disease-plant-disease-symptom-tomato-leaf-257027722_jpg.rf.6f4a493a8250b4c3db39ed1029da7fc4.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
65Tomato_Mosaic_jpg.rf.6f700d589b6c9d3c59c77f9defee92ab.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
3330potato_early_blight_jpg.rf.6f7c3e71984791b9c6de85d16da36b1a.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
436Tomato_late_blight_jpg.rf.6f52e04b8d93105edc4e0ef67bc0416a.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
184Apple_Mosaic_jpg.rf.6f66114ccc0e01b4b7212ae419f90724.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
284Potato_Septoria_jpg.rf.6f9d6c592e9ac4c87820c64fb1aa18f8.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
142Bacterial_Spots_jpg.rf.6f7e7befad6ca895eef9c401b4d21585.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
244Tomato_leaf_molds_jpg.rf.6f7ffafda10df2ae1526e04884c429e5.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
TM-Nov19-diseases-leaf-curl-what-is_jpg.rf.6faa7d002f751308a29afd0500679a69.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
196Potato_Septoria_jpg.rf.6ff0c68aa090f869bfb87878de33f7e8.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
58Tomato_Septoria_jpg.rf.6fe3df4bde78f30faf2971057b73d71d.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
52Apple_Mosaic_jpg.rf.701571ec69e57ccd649c41da16ed7d14.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
powdery-mildew-disease-leaf-miner-symptom-tomato-leaf-plant-pest-fungi-insect-powdery-mildew-disease-symptom-260446236-1-_jpg.rf.703421beac4839f89bdb36a6a912fe83.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
154Tomato_leaf_molds_jpg.rf.7037252bca044f68414d4f7d3311db1a.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
34Bean_Mosaic_jpg.rf.6fff4970dc8200217b636b2aeb54212c.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
cucumber-leaf-damage-miner-worm-selective-focus-219989323_jpg.rf.709703b0757b60e04816f907950becf5.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
5160potato_early_blight_jpg.rf.709410d02ddad25d54a8d4edf86241ec.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
221Tomato_leaf_molds_jpg.rf.701a428a6e6cf90c28ca72e56c29cc4d.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
32Potato_Septoria_jpg.rf.70be3698bf8810257d59a322c57050cc.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
20Watermelon_Mosaic_jpg.rf.709dd9f6bfccef73bd891a6f0aa0359e.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
5580potato_early_blight_jpg.rf.7118e1f672a47f4587ad85dca12c483b.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
16273316765_49f51baa0d_o_jpg.rf.7103caac484b063c499db9c36c27b6db.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
101Potato_Septoria_jpg.rf.70f1b6489f84a32524c6dd151d494f9c.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
jassids-leafhoppers-crop-pests-india-1_jpg.rf.7106cccd71711cda3ad518d5a5b74284.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
28Citrus_BacterialSpot_jpg.rf.70b5c1d71be8914144925eb9acc3dc6b.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
powdery-mildew-disease-symptom-tomato-leaf-plant-disease-fungi-powdery-mildew-disease-symptom-tomato-leaf-260445877_jpg.rf.7139f69760b65d3f50b172007208c781.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
39Apple_Mosaic_jpg.rf.71ba0de531c56c8a80e41b38ca8b8064.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
2810potato_early_blight_jpg.rf.717bcf4c7aaa1a9334ba920a01440300.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
4f0b3b3a7c213cd4ba705d95723bc8ae_jpg.rf.71535779987f519b5c1cb88640003caf.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
55Tomato_Septoria_jpg.rf.7216c35c418ff931e8eb97251c741fcf.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
fungal-plant-disease-powdery-mildew-tomato-leaf-white-plaque-leaf-infected-plant-displays-white-powdery-spots-243912707-1-_jpg.rf.71d692f2d076131a0c2116f9eb4c239b.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
70Tonato_Curl_jpg.rf.71dc0e2289f47f733eea6f2f8524c819.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
278Potato_Septoria_jpg.rf.721b2293c4e8251f3613b612d8dec159.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
68Apple_Mosaic_jpg.rf.725c57d1c6f317de848c6f9f5e1fe25e.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
IMG_5146_jpg.rf.725d7734fda21d0b5f67c5491179eb46.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
306tomato_early_blight_jpg.rf.724d2a8a45a29a46a525b180ec2eedcb.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
80tomato_early_blight_jpg.rf.723b1b262aaaf257bdb1802e2934b905.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
103Bacterial_Spots_jpg.rf.727b262e20b15ff7d23a848143027b3d.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
278Potato_Septoria_jpg.rf.726327cf1c22fa1f02a3882726b72517.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
245Tomato_leaf_molds_jpg.rf.72611b1b08f90d5af2b8bce622d782d4.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
1860potato_early_blight_jpg.rf.728bcba0906f8cffb31e9cc65ea3beff.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2Bean_Mosaic_jpg.rf.729536b9d03ff8e67f036f625e65c1b3.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
317Bacterial_Spots_jpg.rf.72cfbe1a5aae71fb8817945de0249bcb.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
bacterial-canker19x2400-1vy9vrb_jpg.rf.729ce863659bf24e6aa89a376406723e.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0
454Tomato_late_blight_jpg.rf.72ff5958c0d9997cfe0b5d5c169fad25.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
60Tomato_Mosaic_jpg.rf.7323e3e43ffc1888e5a72d95400884e5.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
potato-aphids-1-_jpg.rf.73831dd0913127bdf31480d11c8d9be9.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583186_jpg.rf.73225ed31f796fbb66f8579161d4c903.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
potato-aphid_jpg.rf.73317bb2478f3b7748416fc84456875f.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
408Tomato_late_blight_jpg.rf.73c56953dc09d5f3abd0a29eebb3ab09.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
26tomato_early_blight_jpg.rf.73d2d61dd18e9a5cf8ec0c8f115e3140.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
36Tomato_Septoria_jpg.rf.74390c935bd02b65f3339942044df5ad.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
27Pepper_BacterialSpot_jpg.rf.7394a0054cd5c6e27bc1cf3f41bd76ba.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
adult-flea-beetles-600x600_jpg.rf.73d210b75aaeee689bfd58da96aca251.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
5860potato_early_blight_jpg.rf.73e51a7a985e99833849f06b9ffd6355.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
290Citrus_BacterialSpot_jpg.rf.7443c48a84bd915366435b2b6ca5ad28.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
298Potato_Septoria_jpg.rf.73e14b86cdc75472089385eeb0c14853.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7tomato_early_blight_jpg.rf.7452536139bf41cb3fce569e40ca9a28.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
122Apple_Mosaic_jpg.rf.74550f497c95c361878588e2c5f4020f.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
361Pepper_BacterialSpot_jpg.rf.74446daaf55e722ca5ede25216741075.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
4Tomato_Mosaic_jpg.rf.74872f807d83192cc280be9f4cf47037.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
436Tomato_late_blight_jpg.rf.74d6714c25486b386af8b508959433a3.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
98Tomato_leaf_molds_jpg.rf.73e140aff5316535c2152b289788b4b1.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
256Tomato_leaf_molds_jpg.rf.751bfbdb47bf1758ed03936c441462ea.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
5_jpg.rf.74a6cffbddec945150efe07ebbd74743.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
5840potato_early_blight_jpg.rf.75050edc28f9d375fb1853c17b8b67d5.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
400potato_early_blight_jpg.rf.765693550319bcdb077d97a7c1d71634.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
43Tomato_Mosaic_jpg.rf.756469f808a7bf54f61a2ad00729f0f1.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
126Tomato_leaf_molds_jpg.rf.769c4fc25489ba510de3b4ea9ff99875.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
28Tomato_leaf_molds_jpg.rf.7693dbf64cf6640d1bf5b9d1c832c9f5.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
aphids2_600px_jpg.rf.766fc10fb6ae9e3b9356b69b95797b91.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
66Tomato_Septoria_jpg.rf.7689be9f224e7cfdc4e313ee20147776.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6tomato_early_blight_jpg.rf.76b0b1921721913fbf4ee87f6b045352.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
3970potato_early_blight_jpg.rf.77077a1a441bde4f151de780523cc79d.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
227Potato_late_blight_jpg.rf.76dd35ba81b443735a4cb3f9e6752124.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
418Bacterial_Spots_jpg.rf.7769f52274912ed079a8bb57e8a0e46a.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
227Potato_late_blight_jpg.rf.76ec24586f4891c0bfda9692e16de6a9.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
163Apple_Mosaic_jpg.rf.7784741f5a6e38157d864541374b886a.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
56Apple_Mosaic_jpg.rf.76c2fc020c01fa07a05b2d7cf801cecd.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
37Bacterial_Spots_jpg.rf.77a8d111b5ad7c7ed331447a60617071.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
1180potato_early_blight_jpg.rf.77976a6b7580f7885cb2fa17fc339367.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
126Pepper_BacterialSpot_jpg.rf.77f75389f4c8e1219797f4f1d1c24f71.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
408Tomato_late_blight_jpg.rf.77aa3a8a0496811ba8763c44956831a6.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
450potato_early_blight_jpg.rf.78005191c3c06a74745b1f737f203e88.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
289Tomato_leaf_molds_jpg.rf.78335418a4f04ee1f06d0b48b47d5394.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1729_0_jpeg.rf.780319193bbda81048d1fbcbf6f3b5f5.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
1chilli_Curl_jpg.rf.77a5f676e2a90f7d5e05b6e8486faeac.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
4140potato_early_blight_jpg.rf.78673ba69dcd1350bf94a2855086f685.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
1Tomato_leaf_molds_jpg.rf.780da612a80bba43395bba3a2af69dfa.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
leaf-miner-any-one-numerous-species-insects-which-larval-stage-lives-eats-leaf-tissue-plants-212287613_jpg.rf.787d42003eb7baa58fd928696c47f3f6.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
bacterial-canker5x1000-1vux45a_jpg.rf.77e32e99d7d9aa1d6667343788afff97.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
185Potato_late_blight_jpg.rf.789c5747416b5e80940df6115278e683.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
leafminer21_jpg.rf.7881744f72382c895aa2fe557e682fd7.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
52Bacterial_Spots_jpg.rf.7952b47b09acdff783a153ae67dbaff9.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
77Tonato_Curl_jpg.rf.794355eb433ed67b8ce1f0eb518bf2a3.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
199Bacterial_Spots_jpg.rf.78c88d7c8e79df644391ea787c77f8ce.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
1Tomato_Septoria_jpg.rf.79a183bdd8bded60ac860c9122bd8dd4.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
104Tomato_Septoria_jpg.rf.78b054b288b891752677dccfbb5fb78d.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
133Tomato_Septoria_jpg.rf.79660f35da270978a765afb6c94a8efb.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
3040potato_early_blight_jpg.rf.7a082af8ee8eff8d9dc7f64445711d92.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
28Citrus_BacterialSpot_jpg.rf.7a0e29637bd245cb8439f8f9a8143374.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
456Pepper_BacterialSpot_jpg.rf.79a5a66b0dd476881dcad7d07b77cea9.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
330potato_early_blight_jpg.rf.7a42813f6220179cc6cc470e9672f18d.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
234Potato_Septoria_jpg.rf.79cba2689fbffd3cd0fa6bb2c8f96904.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
leafhoppers-and-jassids-tomato-integrated-pest-management-1-_jpg.rf.7aca82d0e1ce1eb18fb4333622ac421d.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
201tomato_early_blight_jpg.rf.7a55a16c77220e3cd042cd2c033f8c9e.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
89Bean_Mosaic_jpg.rf.7a44d8d9b82983d8019fd4e27b7f82b1.jpg, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
28Tomato_late_blight_jpg.rf.7aa8117ae8a826b355719a8d58ee7d58.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
148Apple_Mosaic_jpg.rf.7a78b63c253446a4c893b2931dacf45f.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
123Tomato_late_blight_jpg.rf.7af1474ee733603557591c47e36f978a.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
23Tomato_Mosaic_jpg.rf.7b19f10bd36f9bb636a0631fcaf708a3.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
113Tomato_leaf_molds_jpg.rf.7b0d24917068fbf3a57b994b2190f967.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
82Tomato_leaf_molds_jpg.rf.7b12fc43f449a1bca868639a6fcf3452.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
80Tomato_leaf_molds_jpg.rf.7b2b6737f270b234fe340be297b545d5.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
7Tomato_leaf_molds_jpg.rf.7b54702b60b2d0e35f2df3958a577f38.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
180tomato_early_blight_jpg.rf.7b585822bd9bb52044715aaab9a15ed7.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
3Bacterial_Spots_jpg.rf.7b65b20f3d9cc78c09bedf6362af0624.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
216tomato_early_blight_jpg.rf.7b405ce3f1d5d21f8e9f09f55d5910b9.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0
170Apple_Mosaic_jpg.rf.7b787f350b35633dfa1d871911fda905.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
hgic_veg_flea_beetles_on_eggplant-HGIC-4509-37-slide_1-1-_jpg.rf.7b9eb968176b89dac040512eaafb40f4.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
3550potato_early_blight_jpg.rf.7bbcfdb03f46e91c36cab2ffe450aa6f.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
117Tomato_leaf_molds_jpg.rf.7bd6e7ce8ab3aca5616d7aa60ea48b1d.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
237tomato_early_blight_jpg.rf.7bf60435a5a3b9610eacfa641ce09121.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
302Tomato_late_blight_jpg.rf.7be58a87dd10dac28f225644af97a992.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
5020potato_early_blight_jpg.rf.7c0a8a6f4ed2a6dc5d3daa0041cc5bfd.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
58Tomato_leaf_molds_jpg.rf.7c0ed03b7ff3a2839f0308c493a0b188.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
images_jpeg.rf.7c377af85285e4421517d111c8cca881.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
powdery-mildew-disease-symptom-tomato-leaf-plant-fungi-260445951_jpg.rf.7c63f48ea77c481e32af9f09cc3597d2.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
70Potato_late_blight_jpg.rf.7be8c43b046a13d7fc8f918343e30f3b.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
113Tonato_Curl_jpg.rf.7c79592b4bafa1fd97e672a02701fff7.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
powdery-mildew-disease-symptom-tomato-leaf-plant-disease-fungi-powdery-mildew-disease-symptom-tomato-leaf-260445844-1-_jpg.rf.7cb0b51484d091d45a7a4b4e08a6d4d3.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0
238Potato_Septoria_jpg.rf.7cb17f995744913ff1d8db56ff6136e3.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
65EggPlant_Mosaic_jpg.rf.7c794c7047e386c1baef8081fce31553.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
2810potato_early_blight_jpg.rf.7ce6c87aba9161674b3f9f756c10e959.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
22Bacterial_Spots_jpg.rf.7ce5cb3d396dba3dd77935329e6136a2.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
54Tomato_Septoria_jpg.rf.7d09684cbd1c0505dd53b64fac4229db.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
powdery-mildew-disease-symptom-tomato-leaf-plant-fungi-260446432-1-_jpg.rf.7cf076abf3d9ca131182b71384bf648b.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
